Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1991","1991","tonnes","314000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1992","1992","tonnes","250000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1993","1993","tonnes","270000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1994","1994","tonnes","279000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1995","1995","tonnes","300000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1996","1996","tonnes","290000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1997","1997","tonnes","243000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1998","1998","tonnes","255000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","1999","1999","tonnes","275000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2000","2000","tonnes","240000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2001","2001","tonnes","235000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2002","2002","tonnes","250000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2003","2003","tonnes","280000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2004","2004","tonnes","275000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2005","2005","tonnes","285000","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2006","2006","tonnes","290151","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2007","2007","tonnes","210152","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2008","2008","tonnes","205067","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2009","2009","tonnes","244351","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2010","2010","tonnes","254838","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2011","2011","tonnes","260508","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2012","2012","tonnes","274535","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2013","2013","tonnes","298914","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2014","2014","tonnes","300282","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2015","2015","tonnes","300600","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2016","2016","tonnes","305450","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2017","2017","tonnes","305689","","Official data"
"QCL","Crops and livestock products","223","Turkey","5510","Production","569","Figs","2018","2018","tonnes","306499","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1971","1971","ha","1","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1972","1972","ha","2","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1973","1973","ha","3","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1974","1974","ha","5","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1975","1975","ha","7","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1976","1976","ha","8","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1977","1977","ha","9","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1978","1978","ha","13","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1979","1979","ha","15","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1980","1980","ha","36","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1981","1981","ha","40","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1982","1982","ha","58","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1983","1983","ha","81","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1984","1984","ha","87","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1985","1985","ha","156","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1986","1986","ha","120","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1987","1987","ha","99","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1988","1988","ha","105","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1989","1989","ha","106","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1990","1990","ha","100","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1991","1991","ha","105","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1992","1992","ha","103","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1993","1993","ha","97","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1994","1994","ha","97","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1995","1995","ha","98","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1996","1996","ha","96","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1997","1997","ha","95","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1998","1998","ha","89","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","1999","1999","ha","84","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2000","2000","ha","84","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2001","2001","ha","70","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2002","2002","ha","67","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2003","2003","ha","49","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2004","2004","ha","70","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2005","2005","ha","43","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2006","2006","ha","72","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2007","2007","ha","82","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2008","2008","ha","86","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2009","2009","ha","90","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2010","2010","ha","90","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2011","2011","ha","103","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2012","2012","ha","61","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2013","2013","ha","62","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2014","2014","ha","36","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2015","2015","ha","36","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2016","2016","ha","41","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2017","2017","ha","37","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5312","Area harvested","569","Figs","2018","2018","ha","50","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1971","1971","hg/ha","30000","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1972","1972","hg/ha","35000","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1973","1973","hg/ha","36667","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1974","1974","hg/ha","40000","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1975","1975","hg/ha","42857","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1976","1976","hg/ha","47500","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1977","1977","hg/ha","51111","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1978","1978","hg/ha","39231","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1979","1979","hg/ha","46667","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1980","1980","hg/ha","44722","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1981","1981","hg/ha","40500","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1982","1982","hg/ha","35172","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1983","1983","hg/ha","40247","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1984","1984","hg/ha","38391","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1985","1985","hg/ha","49808","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1986","1986","hg/ha","37500","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1987","1987","hg/ha","45859","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1988","1988","hg/ha","47714","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1989","1989","hg/ha","51226","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1990","1990","hg/ha","55400","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1991","1991","hg/ha","55524","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1992","1992","hg/ha","46990","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1993","1993","hg/ha","48351","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1994","1994","hg/ha","50103","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1995","1995","hg/ha","50102","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1996","1996","hg/ha","52083","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1997","1997","hg/ha","52632","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1998","1998","hg/ha","53034","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","1999","1999","hg/ha","50714","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2000","2000","hg/ha","49881","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2001","2001","hg/ha","72286","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2002","2002","hg/ha","75970","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2003","2003","hg/ha","63673","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2004","2004","hg/ha","72857","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2005","2005","hg/ha","78837","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2006","2006","hg/ha","56528","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2007","2007","hg/ha","56707","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2008","2008","hg/ha","57907","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2009","2009","hg/ha","53333","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2010","2010","hg/ha","35556","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2011","2011","hg/ha","80194","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2012","2012","hg/ha","37377","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2013","2013","hg/ha","37097","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2014","2014","hg/ha","99167","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2015","2015","hg/ha","100556","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2016","2016","hg/ha","241951","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2017","2017","hg/ha","96757","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5419","Yield","569","Figs","2018","2018","hg/ha","99400","Fc","Calculated data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1971","1971","tonnes","3","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1972","1972","tonnes","7","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1973","1973","tonnes","11","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1974","1974","tonnes","20","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1975","1975","tonnes","30","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1976","1976","tonnes","38","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1977","1977","tonnes","46","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1978","1978","tonnes","51","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1979","1979","tonnes","70","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1980","1980","tonnes","161","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1981","1981","tonnes","162","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1982","1982","tonnes","204","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1983","1983","tonnes","326","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1984","1984","tonnes","334","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1985","1985","tonnes","777","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1986","1986","tonnes","450","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1987","1987","tonnes","454","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1988","1988","tonnes","501","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1989","1989","tonnes","543","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1990","1990","tonnes","554","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1991","1991","tonnes","583","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1992","1992","tonnes","484","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1993","1993","tonnes","469","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1994","1994","tonnes","486","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1995","1995","tonnes","491","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1996","1996","tonnes","500","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1997","1997","tonnes","500","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1998","1998","tonnes","472","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","1999","1999","tonnes","426","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2000","2000","tonnes","419","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2001","2001","tonnes","506","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2002","2002","tonnes","509","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2003","2003","tonnes","312","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2004","2004","tonnes","510","F","FAO estimate"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2005","2005","tonnes","339","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2006","2006","tonnes","407","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2007","2007","tonnes","465","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2008","2008","tonnes","498","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2009","2009","tonnes","480","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2010","2010","tonnes","320","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2011","2011","tonnes","826","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2012","2012","tonnes","228","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2013","2013","tonnes","230","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2014","2014","tonnes","357","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2015","2015","tonnes","362","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2016","2016","tonnes","992","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2017","2017","tonnes","358","","Official data"
"QCL","Crops and livestock products","225","United Arab Emirates","5510","Production","569","Figs","2018","2018","tonnes","497","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1961","1961","ha","8175","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1962","1962","ha","7900","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1963","1963","ha","7920","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1964","1964","ha","8050","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1965","1965","ha","7990","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1966","1966","ha","7850","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1967","1967","ha","7446","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1968","1968","ha","6800","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1969","1969","ha","6760","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1970","1970","ha","6720","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1971","1971","ha","6640","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1972","1972","ha","6310","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1973","1973","ha","6190","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1974","1974","ha","6150","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1975","1975","ha","6070","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1976","1976","ha","5830","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1977","1977","ha","5260","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1978","1978","ha","4940","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1979","1979","ha","4860","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1980","1980","ha","5790","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1981","1981","ha","5790","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1982","1982","ha","5380","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1983","1983","ha","5950","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1984","1984","ha","7000","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1985","1985","ha","7200","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1986","1986","ha","7280","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1987","1987","ha","7320","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1988","1988","ha","7160","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1989","1989","ha","6840","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1990","1990","ha","6760","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1991","1991","ha","6474","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1992","1992","ha","5827","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1993","1993","ha","5750","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1994","1994","ha","5900","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1995","1995","ha","5950","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1996","1996","ha","6230","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1997","1997","ha","6640","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1998","1998","ha","6596","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","1999","1999","ha","5949","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2000","2000","ha","6232","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2001","2001","ha","5908","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2002","2002","ha","5463","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2003","2003","ha","5261","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2004","2004","ha","5180","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2005","2005","ha","5180","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2006","2006","ha","4654","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2007","2007","ha","3683","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2008","2008","ha","3804","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2009","2009","ha","3764","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2010","2010","ha","3480","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2011","2011","ha","3480","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2012","2012","ha","2995","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2013","2013","ha","2833","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2014","2014","ha","2833","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2015","2015","ha","2590","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2016","2016","ha","2630","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2017","2017","ha","2710","","Official data"
"QCL","Crops and livestock products","231","United States of America","5312","Area harvested","569","Figs","2018","2018","ha","2616","Im","FAO data based on imputation methodology"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1961","1961","hg/ha","69725","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1962","1962","hg/ha","82278","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1963","1963","hg/ha","71970","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1964","1964","hg/ha","75776","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1965","1965","hg/ha","70088","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1966","1966","hg/ha","78353","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1967","1967","hg/ha","51414","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1968","1968","hg/ha","68838","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1969","1969","hg/ha","78506","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1970","1970","hg/ha","66958","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1971","1971","hg/ha","62300","Fc","Calculated data"
"QCL","Crops and livestock products","231","United States of America","5419","Yield","569","Figs","1972","1972","hg/ha","52331","Fc","Calculated data"
